,상권코드,분기,상권구분,상권명,서비스업종,점포수,분기당매출,주중매출금액,주말매출금액,10대매출,20대매출,30대매출,40대매출,50대매출,60대이상매출,00~06매출,06~11매출,11~14매출,14~17매출,17~21매출,21~24매출
11901,1000741,2,골목상권,동작대로33길,중식음식점,2,24992414,19877204,5115210,0,1690535,2864517,6275776,5739098,5407028,0,171066,21319526,1516115,1985707,0
11902,1000739,2,골목상권,동작대로17길,중식음식점,1,45291529,29612674,15678855,529648,20464755,14746962,3224680,3396323,1526996,0,0,481499,3541394,25861219,15407417
11903,1000735,2,골목상권,국사봉길,중식음식점,2,99152616,57704595,41448021,633302,8113902,17598267,28930510,24451095,12351465,0,2433929,36831677,15093452,44405219,388339
11904,1000734,2,골목상권,국사봉2길,중식음식점,1,15999367,11287004,4712363,0,1436037,3756721,3157834,3692512,2614026,116211,52295,4953499,3015679,4770467,3091216
11905,1000733,2,골목상권,국사봉1길,중식음식점,2,45034102,26772807,18261295,0,5891980,8925856,15749036,7337789,5377990,159223,187656,9428272,5971450,21532165,7755336
11906,1000732,2,골목상권,영신로9길,중식음식점,8,40394328,22754711,17639617,772079,10977856,15191164,6026770,4133968,1197042,1481092,1012759,9653504,5182942,16317344,6746687
11907,1000731,2,골목상권,영등포로84길,중식음식점,2,167621771,116255080,51366691,311021,18780312,32037095,33380026,39752845,20584404,0,969991,88780218,19156628,53762012,4952922
11908,1000730,2,골목상권,영등포로80길,중식음식점,5,272976933,179443488,93533445,348177,65921765,96105535,55384036,35893590,5614355,0,0,18436526,16651558,158447324,79441525
11909,1000728,2,골목상권,영등포로35길,중식음식점,1,42086420,35427316,6659104,142852,6172858,7650828,8101362,7343147,4510829,0,208784,22916769,5667382,11510581,1782904
11910,1000726,2,골목상권,영등포로25길,중식음식점,1,107551981,77010031,30541950,289040,13218787,11898836,16757928,19998393,13058209,0,1329587,41766358,12849457,51047768,558811
11911,1000725,2,골목상권,여의대방로61길,중식음식점,1,59390962,54114411,5276551,0,3284932,7952016,10608886,9352554,4045219,0,4768317,28991907,5328202,18637344,1665192
11912,1000721,2,골목상권,양평로28길,중식음식점,2,51726238,42402707,9323531,0,4903045,14628710,8638416,4727299,3985586,0,0,26716535,6711155,15546170,2752378
11913,1000719,2,골목상권,양평로19길,중식음식점,12,539379348,430714037,108665311,3339993,56771877,98008628,108817936,74253077,37929148,0,567310,246117040,40203282,208982426,43509290
11914,1000718,2,골목상권,신길로60길,중식음식점,8,143631619,82646306,60985313,0,884326,20447723,59142321,37367152,10568246,0,0,11969496,19852608,62115214,49694301
11915,1000716,2,골목상권,신길로42가길,중식음식점,2,73663838,51814084,21849754,0,277698,6083606,16733953,45207890,4444092,1258381,32580641,3723733,5515331,26115086,4470666
11916,1000714,2,골목상권,신길로17길,중식음식점,2,3117658,3117658,0,0,0,0,0,609977,2507681,0,474426,2033255,609977,0,0
11917,1000712,2,골목상권,선유서로25길,중식음식점,2,71971555,59676861,12294694,422050,8700232,24583392,15387700,11808223,3747753,0,417698,38310450,7764310,24330402,1148695
11918,1000710,2,골목상권,선유로55길,중식음식점,1,81541271,65100554,16440717,84724,8681856,16644119,19986371,11418295,6171508,0,661906,41410555,10767085,26951328,1750397
11919,1000708,2,골목상권,디지털로57길,중식음식점,27,1393226036,1006914002,386312034,1958684,117927920,369975694,375797720,418106492,97549911,20242666,168595382,304972828,203013699,497342681,199058780
11920,1000707,2,골목상권,디지털로37길,중식음식점,67,4337419054,2523261372,1814157682,13349902,702143739,1295314340,951129041,975061911,377516990,27334810,139195621,774091632,865209481,1785343694,746243816
11921,1000706,2,골목상권,도신로62길,중식음식점,2,359813497,241282504,118530993,2844388,539818,180314941,96598551,54077767,25157910,0,87538,2938437,32478595,172855767,151453160
11922,1000702,2,골목상권,도림천로21길,중식음식점,15,590716446,321626343,269090103,0,56677951,207232723,114949278,124380238,52804038,0,8259966,57227211,75290162,308399897,141539210
11923,1000701,2,골목상권,도림로63길,중식음식점,1,6049577,4866549,1183028,0,623779,1161519,1322841,247360,801233,505475,290380,0,0,4145977,1107745
11924,1000700,2,골목상권,도림로147길,중식음식점,2,78151029,57422569,20728460,163742,7796774,12086609,16813419,17734796,16749207,0,205216,44505193,11238989,20014727,2186904
11925,1000699,2,골목상권,도림로112길,중식음식점,1,10438607,4376688,6061919,0,319048,4663015,3157759,2298785,0,0,0,0,1137121,5481086,3820400
11926,1000698,2,골목상권,대림로8길,중식음식점,5,393684596,259625387,134059209,1063038,44627733,82885483,66115895,81593918,58598935,2574587,0,166333995,50275285,139439735,35060994
11927,1000697,2,골목상권,대림로7길,중식음식점,15,385671800,221943449,163728351,0,10072248,73289350,128762291,131591742,41956169,0,3198594,53090556,76114550,196649415,56618685
11928,1000695,2,골목상권,대림로34길,중식음식점,1,57949116,37132521,20816595,48135,4959961,6644703,15044346,13024663,9923934,0,876466,29154065,7296538,20622047,0
11929,1000694,2,골목상권,대림로31길,중식음식점,2,124399,0,124399,0,0,0,0,124399,0,0,0,0,0,0,124399
11930,1000693,2,골목상권,대림로29길,중식음식점,78,4097881752,2536442014,1561439738,6255821,566549224,1753006814,750791532,670710660,230336120,18685285,68449354,506896852,637650448,1791676345,1074523468
11931,1000692,2,골목상권,대림로22길,중식음식점,2,22505349,13606013,8899336,273330,2735761,4146307,4055254,6975596,4319101,0,349903,9586760,4260782,8307904,0
11932,1000690,2,골목상권,당산로38길,중식음식점,3,118064583,80946642,37117941,615207,8460137,19908591,15528604,23179898,11256857,0,176545,66727562,7582613,40768524,2809339
11933,1000689,2,골목상권,당산로37길,중식음식점,3,322604859,273626214,48978645,221840,30160524,66243798,59608159,42350053,24552466,0,354150,136345451,36602005,124662651,24640602
11934,1000688,2,골목상권,당산로31길,중식음식점,4,378036204,330418106,47618098,6563766,81144676,93724911,79963237,41163657,20865751,0,2962383,225094453,28727131,115121365,6130872
11935,1000687,2,골목상권,국회대로56길,중식음식점,2,49865410,46030814,3834596,0,5920030,8273542,16100613,6509469,4116046,0,120248,37229978,4764207,7750977,0
11936,1000685,2,골목상권,경인로80길,중식음식점,1,51781620,44101617,7680003,0,6665250,6219927,7855213,13892629,7161676,0,182510,27011418,6033767,18553925,0
11937,1000681,2,골목상권,시흥대로84길,중식음식점,1,91430221,48284147,43146074,25401,8587466,15563613,28030667,18369219,13272945,0,1586380,34082696,20452065,35272134,36946
11938,1000679,2,골목상권,시흥대로63길,중식음식점,4,136095857,84043400,52052457,61317,8194078,21399794,29236597,31503309,24789450,0,78818,61287424,17526286,49580026,7623303
11939,1000677,2,골목상권,시흥대로36길,중식음식점,2,74369418,57343703,17025715,188930,2917362,7409952,18174012,17236726,8239278,0,939739,42938462,8224557,22050741,215919
11940,1000676,2,골목상권,시흥대로22길,중식음식점,1,52384296,35509297,16874999,210640,3420689,6580301,10478639,10686313,16106605,0,0,25662578,8588806,17871836,261076
11941,1000675,2,골목상권,시흥대로153길,중식음식점,4,15398559,11430232,3968327,0,2857929,3830531,1965673,3982429,2089122,0,0,5433153,2449641,6131748,1384017
11942,1000674,2,골목상권,시흥대로150길,중식음식점,5,139953285,95612388,44340897,0,5602390,19249611,51566647,35348584,28186053,0,3705378,37651403,15692294,76628178,6276032
11943,1000673,2,골목상권,시흥대로141길,중식음식점,7,102049816,64090771,37959045,414385,7695688,15917939,28601055,18006648,6788439,0,5447164,42512867,7716820,44656085,1716880
11944,1000672,2,골목상권,시흥대로138길,중식음식점,4,150661750,86748951,63912799,0,6698939,44770959,37782106,46125509,15284237,0,353036,14925849,22522076,86662553,26198236
11945,1000671,2,골목상권,시흥대로120길,중식음식점,7,72758630,47329117,25429513,77766,4990972,16019620,18227429,18995049,8563507,0,286068,17583489,8375580,37649872,8863621
11946,1000670,2,골목상권,벚꽃로56길,중식음식점,5,330559697,303365582,27194115,0,44560551,93440344,62000963,27117372,3567972,0,0,629380,1357737,216157184,112415396
11947,1000669,2,골목상권,범안로17길,중식음식점,1,147413256,97152182,50261074,189635,16881432,31305514,22459850,29428922,7534024,0,3421324,86275848,18445917,39270167,0
11948,1000667,2,골목상권,문성로5길,중식음식점,3,192714310,117484370,75229940,401102,8247125,43246863,54373433,51735794,30627730,0,5955823,38735410,36950632,93695237,17377208
11949,1000666,2,골목상권,독산로85길,중식음식점,5,209397712,135074357,74323355,0,14908712,55566461,62409967,50040330,26472242,0,277410,9137999,24509017,125230443,50242843
11950,1000665,2,골목상권,독산로78다길,중식음식점,2,15826129,7545206,8280923,0,0,3289716,5264221,6618220,653972,0,0,4332567,2427872,4863919,4201771
11951,1000664,2,골목상권,독산로70길,중식음식점,1,712037,315061,396976,0,0,138627,151229,176434,245747,0,0,434784,151229,126024,0
11952,1000656,2,골목상권,금하로14길,중식음식점,1,73452147,40842585,32609562,1057128,3841547,11391703,21068872,24098014,10616215,0,1350315,28136868,10823781,33141183,0
11953,1000654,2,골목상권,가산로3길,중식음식점,1,27476728,24433716,3043012,297376,2427891,3181515,3136706,5291663,977674,0,2297535,14400331,6187865,4590997,0
11954,1000653,2,골목상권,중앙로1길,중식음식점,1,94696239,60522341,34173898,216338,5567587,10016187,29996344,20987245,13574570,0,984709,56421870,11734457,25555203,0
11955,1000652,2,골목상권,중앙로15길,중식음식점,1,9638327,7300584,2337743,0,586397,2567401,1893338,2398901,1598112,0,0,5050502,1353944,3233881,0
11956,1000651,2,골목상권,우마길,중식음식점,6,62507963,36059126,26448837,0,1159769,18291162,15630611,19476898,5087919,0,6155360,15439664,11466850,27631239,1814850
11957,1000650,2,골목상권,오류로8길,중식음식점,3,306801388,175648502,131152886,928873,26924223,46010593,93593727,65348150,46639871,0,6109627,133901565,43630847,117062805,6096544
11958,1000649,2,골목상권,신도림로13길,중식음식점,2,13002168,8807117,4195051,0,115146,4814349,3890070,1300839,1300840,0,0,7668106,1054986,4279076,0
11959,1000648,2,골목상권,새말로18길,중식음식점,6,1026543626,716075538,310468088,1950007,332876031,369032569,149516863,108043976,31374563,0,0,58570552,70976465,464886579,432110030
11960,1000647,2,골목상권,부일로1길,중식음식점,1,46057896,19151703,26906193,0,2384648,4322174,9810371,11230639,3997791,0,1630678,27011399,7289833,10125986,0
11961,1000645,2,골목상권,부일로11길,중식음식점,1,87188173,47056410,40131763,1104201,5059360,17049605,21928050,20748989,14011494,0,1122916,32913910,15845590,35652576,1653181
11962,1000644,2,골목상권,디지털로32길,중식음식점,6,485335917,393029042,92306875,7457782,136618760,160331529,72375175,36663866,12824156,0,588855,87454244,27840706,222148452,147303660
11963,1000643,2,골목상권,디지털로32가길,중식음식점,3,90898349,89476396,1421953,0,14104916,20973031,9937562,6239239,2963493,0,52062,56548432,8928047,22285112,3084696
11964,1000642,2,골목상권,디지털로27길,중식음식점,4,234309345,165331875,68977470,392637,21012417,31613618,56780389,43057089,14058941,0,392637,127746374,30955002,73347140,1868192
11965,1000641,2,골목상권,도림로6길,중식음식점,6,77324484,55660226,21664258,0,3579043,24989346,19477459,19055520,2154633,423261,81588,8051794,7918542,37127983,23721316
11966,1000640,2,골목상권,도림로12길,중식음식점,2,38781392,32515675,6265717,0,4033347,7339255,10127459,7753129,5924263,0,59324,17648611,5284460,15339130,449867
11967,1000638,2,골목상권,구로중앙로8길,중식음식점,22,471263734,288714948,182548786,0,30857364,188126307,115200393,85151788,40970669,4602230,5293536,61296461,59678989,217779069,122613449
11968,1000637,2,골목상권,구로중앙로7길,중식음식점,6,477772355,323610300,154162055,2986557,50056337,180738395,106233477,76755962,51063342,0,14330050,113167390,78964376,211305249,60005290
11969,1000636,2,골목상권,구로중앙로42길,중식음식점,1,64238292,39070145,25168147,33319,4183080,7984503,14505987,12090645,10968090,0,487673,35177853,7224218,21348548,0
11970,1000635,2,골목상권,구로중앙로34길,중식음식점,2,42115025,23220704,18894321,0,0,16486700,6880661,15643423,3104241,0,0,4815241,6648454,16034508,14616822
11971,1000634,2,골목상권,구로중앙로28길,중식음식점,4,158387962,112664826,45723136,674535,15549830,36959509,34898849,40952794,16211498,0,705763,63912112,24750980,62865708,6153399
11972,1000633,2,골목상권,구로중앙로19길,중식음식점,5,49631879,36789621,12842258,44275,4776417,25232413,11762398,1397900,861962,1383658,0,9170751,2954957,17783062,18339451
11973,1000632,2,골목상권,구로동로8길,중식음식점,6,16134273,9604919,6529354,0,1577482,1291118,8385613,3291391,1588669,0,0,279894,458700,11723128,3672551
11974,1000631,2,골목상권,구로동로7길,중식음식점,12,371947974,221906928,150041046,738850,20548653,109223893,105785167,101871643,33779768,0,10395501,57784540,65056773,191192191,47518969
11975,1000630,2,골목상권,구로동로42길,중식음식점,15,154999310,81124261,73875049,0,5370664,43002914,36073941,51860045,8976301,792899,1434784,20302803,29605066,82205285,20658473
11976,1000629,2,골목상권,구로동로41길,중식음식점,3,21169190,12124380,9044810,2005308,0,2897118,7090985,4760090,2624376,0,0,1864620,4921192,6544883,7838495
11977,1000628,2,골목상권,구로동로38길,중식음식점,5,23934896,16366685,7568211,0,1332073,7754872,7729420,6490675,0,0,958753,6439769,3733199,11708669,1094506
11978,1000627,2,골목상권,구로동로28길,중식음식점,14,220649787,136253396,84396391,0,11122295,51230393,82665362,55347269,18772479,0,19055855,48264531,47218287,88352206,17758908
11979,1000626,2,골목상권,구로동로15길,중식음식점,4,149904758,90028016,59876742,0,8334994,23363216,38057132,34937381,21736774,0,1883023,58448069,30815955,49992309,8765402
11980,1000620,2,골목상권,경인로47길,중식음식점,6,250005691,157209008,92796683,4680606,38722242,43822924,55313001,51498905,28603434,0,1097135,98271067,48181159,96499180,5957150
11981,1000619,2,골목상권,경인로35길,중식음식점,3,20275307,13557859,6717448,0,1677139,2104667,3891192,5949706,4633135,0,0,10101768,4679927,5493612,0
11982,1000618,2,골목상권,경인로31길,중식음식점,1,18782439,11002668,7779771,0,608304,1349988,3674599,7733543,5416005,0,0,9225805,2523890,7032744,0
11983,1000617,2,골목상권,경인로15길,중식음식점,4,80803953,45215804,35588149,1001654,6551991,11342250,19219957,20704761,14029037,0,2327371,31775975,14965877,31734730,0
11984,1000615,2,골목상권,개봉로2길,중식음식점,3,106066538,67611285,38455253,694073,10713989,15838772,30607665,25503536,18285584,0,602384,42781996,15390392,42458412,4833354
